company_id,link_num,sent_num,sent_str
812,11,14," The website operators reserve explicit the right to initiate legal proceedings in the event of any unwanted dissemination of publicity materials, in particular via spam emails"
812,11,15, External Hosting This website is hosted by an external  service provider (Hoster)
812,11,16," The personal data that are gathered on this website, will be stored on the server of the hoster"
812,11,17, Here the question can be about  v
812,11,18,a
812,11,19," on IP-adresses, contact inquiries, meta- and communication data, contract data, contact data, names, website access and certain data that are generated on a website"
812,11,20, The use of hosters takes place for the purpose of contract fullfilment vis-a-vis our potential and existing clients (Art
812,11,21, 6 Abs
812,11,22, 1 lit
812,11,23," b DSGVO) and for the interest of a safe, quick and efficient presentation of our online offer through a professional supplier (Art"
812,11,24, 6 Abs
812,11,25, 1 lit
812,11,26, f DSGVO)
812,11,27, Our hoster will process your data as much as it is required for the fullfilment of his service duties and following our instructions in relationship to this data
812,11,28,  We insert the following hoster
812,11,29," PLUSPOL interactive GbR Floßplatz 4 04107 Leipzig  In order to ensure a compliant data protection processing, we have closed a contract with our hoster regarding the processing of orders"
812,11,30," SSL- or TLS-encription This page uses an SSL or a TLS encription for security reasons and for the protection of the transfer of confidential content, that you as site user send to us"
812,11,31," You can recognise an encripted connection, when the address row of the browser changes from „http"
812,11,32,//“ to „https
812,11,33,//“ and with the lock symbol on the browser row
812,11,34," If the SSL- or TLS-encription is activated, the data that you provide to us can not be accessed by a third party"
812,11,35," Server-Log-Data The page provider loads and stores information automatically in so-called Server-Log-Data, that your browser automatically shares to us"
812,11,36, These are
812,11,37, A merging of this data with other data sources will not be organised
812,11,38, The collection of data is carried out on the basis of Art
812,11,39, 6 Abs
812,11,40, 1 lit
812,11,41, f DSGVO
812,11,42, The website operator has a legitimate interest for a technically error-free presentation and the optimisation of his website –the Server-Log-Files must be gathered for this purpose
812,11,43, Cookiebot Source
812,11,44, This Data Protection Policy is an English translation from the original German of an extract from theDisclaimer of eRecht24 News Currently there are no news items
812,11,45, Purple Guideline The management guideline of Kromberg & Schubert
812,11,46, Kromberg & Schubert global Kromberg & Schubert is active in over 40 locations worldwide
812,11,47, Career is purple We want you
812,11,48, Find out more about your career at Kromberg & Schubert
812,11,49, 
814,0,0,"Blinds are chosen for a more traditional look, paired with a simple transition from sunshine and light to complete privacy and room darkening"
814,0,1, One of the key advantages is that they block UV light to keep things cool and protect your furniture from the sun
814,0,2, They also offer additional insulation
814,0,3," Roller Blinds VENETIAN Blinds zebra blinds Vertical Blinds ambivoile outdoor blinds Shutters aren’t just a brilliant window covering solution, they can also make a great feature piece within a room"
814,0,4," Their combination of versatility with privacy allows shutters to suitall types of rooms, whilst looking just as good from the outside as they do on the inside"
814,0,5," Shutters also add to the overall value of your home, so apart from being a window and door covering, and a security barrier, they are also a long term investment"
814,0,6, Ambi-Max Aluminium Shutters Ambi-Lite Aluminium Shutters JOHANNESBURG (HEAD OFFICE) DURBAN Become an Agent The Home Of Tailor MadeBlinds & Shutters Exclusive styles for every home MADE TO MEASURE FOR YOU QUALITY | STYLE | SOPHISTICATION Our collection of made-to-measure Blinds and Shutters can transform the style and mood of a room with practical features for light control and privacy
814,0,7," From design advice to expert measuring to fitting, our specialist agents will help you realise your dream window treatment"
814,0,8, SUNSCREEN ROLLER BLINDS Protect your interiors and keep UV light and heat at bay while preserving beautiful views with this sleek and modern window covering
814,0,9," Sunscreen Blinds are incredibly energy efficient in the hot sun, and stunning in homes and offices alike"
814,0,10," Simplicity And A Modern Take On Tradition… AMBIVOILE SHEER VERTICALS AmbiVoile is the new revolutionary window furnishings range that combines the sophisticated elegance, softness, and style of curtains with the versatility of blinds"
814,0,11," Our Sheer Vertical Blinds, also known as Allusion Blinds, can be manufactured up to six metres in width on a single vertical track, making them perfect for creating a soft feature across a large opening"
814,0,12," AMBIENT ALUMINIUM SHUTTERS Security, Style and Sophistication… Shutters are an elegant window covering that works timelessly with all styles and interiors"
814,0,13," We offer a high security shutter option, as well as a more cost-effective aluminium shutter option if you are looking for the beautiful design and aesthetics, without the extra security features"
814,0,14," ZEBRA BLINDS If your sense of style is bold and brilliant, if you embrace the new and the unusual, then not just any window treatment will suffice for your home"
814,0,15," Zebra Blinds create a striking contemporary look with their innovative design, and give you great flexibility for controlling privacy and light"
814,0,16, The perfect day-night solution for any room in the home… MANUFACTURERS OF HIGH QUALITY WINDOW COVERINGS Focus Blinds & Shutters has been adding style and sophistication to South African windows for over a decade
814,0,17, Tailor made window coverings can reflect your unique style
814,0,18," Not all homes look the same, so window coverings shouldn’t either"
814,0,19," When you invest in a made-to-measure Focus Blinds & Shutters window covering, you’ll be guaranteed quality and outstanding craftsmanship, making our products a joy to live with and use every day"
814,0,20, GET IN TOUCH Tailor Made Blinds & Shutters HEAD OFFICE – JOHANNESBURG011 609 1745info@focusblinds
814,0,21,co
814,0,22,zaUnit No
814,0,23," 8, Sebenza Park, 17 Engwena Street, Sebenza, Johannesburg DURBAN031 072 0487info@focusblindskzn"
814,0,24,co
814,0,25,"zaUnit 102, Ensor Park, 1 Donald Ensor Road, Glen Anil, Durban "
817,0,0,"Chippewa Brass & Aluminum Foundry Your ideas COME TO LIFE HERE Quality Metal Castings Chippewa Brass and Aluminum Foundry has been making quality castings since 1953 in Chippewa Falls, Wisconsin"
817,0,1,  Our employees have a combined experience of 88 years in the metal casting business and are dedicated to making the highest quality castings to meet your needs
817,0,2,  Powered bySquarespace 
817,1,0,Chippewa Brass & Aluminum Foundry Products Here's a sampling of the products that we've made through the years
817,1,1, fire fighting equipment  replica cannon carriages plaques Powered bySquarespace 
817,2,0,Chippewa Brass & Aluminum Foundry Powered bySquarespace 
817,3,0,"Chippewa Brass & Aluminum Foundry History Chippewa Brass and Aluminum Foundry has been making quality castings since 1953 in Chippewa Falls, Wisconsin"
817,3,1, History The foundry was started in 1953 by Anton Kahlen to make parts for W
817,3,2,S
817,3,3," Darley, a local fire truck manufacturer"
817,3,4,  Anton was a native of Denmark who worked in South America before moving to the United States
817,3,5,  While in South America one of his many jobs was in a foundry
817,3,6,  When he moved to Chippewa Falls he went to work for W
817,3,7,S
817,3,8, Darley
817,3,9,"  With his foundry experience, he decided to start a foundry to supply W"
817,3,10,S
817,3,11, Darley with castings for their fire trucks
817,3,12,"  He hired a co-worker's son, Earl Melville, to help him build the building and start the foundry"
817,3,13,"  After 9 years, Anton wanted to retire and sold the business to Earl"
817,3,14,  The business has been owned by the Melville family since that time
817,3,15,  We still supply castings to W
817,3,16,S
817,3,17," Darley, but have expanded to supply castings to a wide variety businesses nationwide"
817,3,18, Powered bySquarespace 
817,4,0,Chippewa Brass & Aluminum Foundry Privacy Policy Privacy Policy Terms of Service Terms of Service Powered bySquarespace 
817,5,0,"Chippewa Brass & Aluminum Foundry Chippewa Stands-7/8"" Adjustable Leg Spotting Scope Stand"
817,5,1," Free Shipping Chippewa Stands-7/8"" Adjustable Leg Spotting Scope Stand"
817,5,2, Free Shipping Chippewa Stands are made from military grade aluminum making the very sturdy
817,5,3, They have been tested (on level concrete) to hold 86 lbs at 20 to 40 inches and 43 lbs at full height 60 inches
817,5,4, The bases alone can hold over 200 lbs
817,5,5, Extremely durable stands
817,5,6, Chippewa adjustable leg scope stands adjust on all three legs with more than four and a half inches of adjustment
817,5,7, For uneven ranges
817,5,8, These stands will make sure you can have a level stand at almost any range
817,5,9," Proven High-power, Small-bore spotting scope stand"
817,5,10," Chippewa stands have been use at the state level, regional and the national in Camp Perry Ohio by top competitors"
817,5,11," This is our full height 7/8"" stand that is 61"" tall and the base is 22"" wide"
817,5,12," The rods unscrew into 3 sections and are 20"" long"
817,5,13," The head rod tension can be adjusted to your preference, from light tension to allow easy adjust to extreme tension so the whole stand will move and not rotate on rods"
817,5,14, It is made from military grade aluminum so it is very durable
817,5,15," These stand are durable powder coated in Black,Blue, Red and White/Gray finish"
817,5,16, Chippewa scope stand head are designed to work with most spotting scopes and may not need a saddle style head for you spotting scope
817,5,17, Does not include scope
817,5,18, We back our product 100% and our company has been in business since 1953
817,5,19, We still have the same customers we started with
817,5,20, Free Shipping
817,5,21,Send a message if you are interested in volume discount
817,5,22,Thanks for Looking
817,5,23, Powered bySquarespace 
817,6,0,Chippewa Brass & Aluminum Foundry Chippewa Stands Tablet Mount
817,6,1, Free Shipping Chippewa Stands Tablet Mount
817,6,2, Free Shipping With the increase in Electronic Targeting Systems we have developed a heavy duty tablet holder
817,6,3, Chippewa Stands Tablet Mount offers four different types and  is made to a mount tablet on your spotting scope stand to make it easy and convenient for you to use
817,6,4, Made from heavy duty materials
817,6,5,  This current model will mount tablets from 7” to 11”
817,6,6,  Please contact use via email if you are interested in another color
817,6,7, Only the Tablet mount is being offered
817,6,8, No spotting scope or stand is being sold on this listing
817,6,9, Please look at other listings for spotting scope stands
817,6,10, Powered bySquarespace 
817,7,0,Chippewa Brass & Aluminum Foundry Chippewa-Spotting Scope Stand Head
817,7,1, Free Shipping Chippewa-Spotting Scope Stand Head
817,7,2, Free Shipping Chippewa-Spotting Scope Stand Head is the head only
817,7,3, (No rods or base) Same as our stands but head only
817,7,4," Offered in black, blue, red and white/gray"
817,7,5, Ifs 7/8” rod
817,7,6, Contact us for other sizes
817,7,7, Free shipping
817,7,8, Powered bySquarespace 
817,8,0,Chippewa Brass & Aluminum Foundry Quicktach Spotting Scope Quick  Release Plate Mount
817,8,1, Free Shipping Quicktach Spotting Scope Quick  Release Plate Mount
817,8,2, Free Shipping Quick Release Plate Mount
817,8,3, This is a durable Item that allows you to remove you spotting scope quickly with the 1/4 turn of a lever
817,8,4, Specifications
817,8,5,Material
817,8,6, Aluminum & SteelScrew Size
817,8,7," 1/4""Item Size"
817,8,8, 4
817,8,9,8 * 2
817,8,10,4 * 1
817,8,11,7cm/1
817,8,12,9 * 0
817,8,13,9 * 0
817,8,14,7inItem Weight
817,8,15, 47g/ 1
817,8,16,6ozPackage Size
817,8,17, 14
817,8,18,8 * 8
817,8,19,8 * 2
817,8,20,5cm/5
817,8,21,8 * 3
817,8,22,5 * 1
817,8,23,0inPacage Weight
817,8,24, 60g/2
817,8,25,1oz Powered bySquarespace 
817,9,0,Chippewa Brass & Aluminum Foundry Spotting Scope Stand and Case
817,9,1, Free Shipping Spotting Scope Stand and Case
817,9,2, Free Shipping This is our 7/8” spotting scope stand and case
817,9,3, This case will only work with our standard spotting scope stands
817,9,4, This means adjustable stands will not fit
817,9,5, Also with weight attached to standard stands this case will not work
817,9,6, Powered bySquarespace 
817,10,0,"Chippewa Brass & Aluminum Foundry Large Spotting Scope Case and 1"" Stand"
817,10,1," Free Shipping Large Spotting Scope Case and 1"" Stand"
817,10,2, Free Shipping This is our 1” spotting scope stand and large carrying case combination
817,10,3, Powered bySquarespace 
817,11,0,"Chippewa Brass & Aluminum Foundry Heavy Duty Steel Nonmarring Nylon Tipped Thumb Screw 3/8"" by 16"
817,11,1," Free Shipping Heavy Duty Steel Nonmarring Nylon Tipped Thumb Screw 3/8"" by 16"
817,11,2, Free Shipping Our heavy duty steel nonmarring nylon tipped thumb screw are great alternative to nylon threaded thumb screws
817,11,3, We have been putting these on our 1” stand and have worked very well
817,11,4, These thumb screws are to replace the head rotation on the scope mount portion of the stand
817,11,5, Powered bySquarespace 
817,12,0,"Chippewa Brass & Aluminum Foundry 1"" Stand Ball Topper"
817,12,1," Free Shipping 1"" Stand Ball Topper"
817,12,2, Free Shipping Stand Ball Topper We off 5/8” by 18 for our 1” stands
817,12,3, Powered bySquarespace 
817,13,0,Chippewa Brass & Aluminum Foundry Spotting Scope Stand Weight
817,13,1, Free Shipping Spotting Scope Stand Weight
817,13,2, Free Shipping Solid Bronze Scope Stand Weight 2
817,13,3,5 lb
817,13,4, Bolts to bottom of scope stand for use in high winds
817,13,5, Can stay attached even when folding up legs
817,13,6, Free Shipping Powered bySquarespace 
817,14,0,Chippewa Brass & Aluminum Foundry Shooting Glove Vented Mesh
817,14,1, Free Shipping Shooting Glove Vented Mesh
817,14,2, Free Shipping Fingerless shooting Glove for support hand
817,14,3,Top and bottom Grip Rubber for the Support Hand
817,14,4, One glove only
817,14,5,• Mesh for ventilation• Black elastic wrist support• Black European top grip rubber• Corresponds to ISSF rules Glove is worn on the support hand
817,14,6, This means if you are right handed you wear glove on left hand and on right hand if you are left handed
817,14,7, One glove only
817,14,8, Free Shipping
817,14,9, Powered bySquarespace 
817,15,0,Chippewa Brass & Aluminum Foundry Beetle Boot Jack
817,15,1, Free Shipping Beetle Boot Jack
817,15,2, Free Shipping Solid Aluminum Powder Coated Boot Jack Great gift for someone or for your self
817,15,3, They work great for helping you removing boots
817,15,4," Cowboy, work, hiking and many others"
817,15,5, Free Shipping Powered bySquarespace 
821,0,0,Kalisell Art Foundry Established in 1979 Founder and local artistJack W
821,0,1," Muirestablished Kalispell Art Foundry, Inc"
821,0,2,as an international fine art bronze foundry in breathtaking Northwest Montana
821,0,3, Muir's innovative techniques improved efficiency and provided precision in casting bronze
821,0,4, His distinct approach to less invasive lost wax casting has led to our success
821,0,5, We have experienced and talented staff dedicated to exceeding client expectations
821,0,6," Who We Are Our mission, vision, and notable mentions What We Do Our specialties and the services we can provide you 461 Ash Rd, Kalispell MT 59901·406 752 4587| Mon-Fri 8-4"
821,0,7,30pm MST Email
821,0,8,  Kalispellartfoundry@gmail
821,0,9,"comCopyright © 2018 Kalispell Art Foundry, Inc"
821,0,10, All rights reserved
821,0,11, 
821,1,0,"Kalisell Art Foundry Since 1979, we have been casting fine bronze art in beautiful Northwest Montana, the gateway to Glacier National Park and home to Flathead Lake"
821,1,1,"We work with numerous local, nationaland internationally recognized artists and create miniature to monumental size sculptures"
821,1,2," Mission We are committed to closely working with local, national and international customers"
821,1,3, It is our mission to demonstrate integrity and provide professional services while showcasing our creativity
821,1,4, We always work to refine our skills and expand our vision to produce dynamic bronze sculptures that exceeds our clients' expectations
821,1,5," We want each customer to walk into our foundry with confidence, being certain our team will approach their artwork with detailed precision and care"
821,1,6, Our aim is to cultivate and strengthen new and existing customer relations
821,1,7, We are in the business of helping others express their talents and find creative inspiration throughout each step of the process
821,1,8," VISION Continue preserving and providing access to the ancient process of bronze casting Notable Mentions Client Commissions Cast by KAC Glacier National Park | Glacier County MT City of Kalispell | Kalispell MT Montana Veterans Associations | Libby MT Montana State University | Bozeman MT Montana State Capital | Helena MT Rocky Mountain Elk Foundation | Missoula MT Booth Western Art Museum | Cartersville GA Parker Ranch | Waimae HI City of Calgary | Calgary AB Denver Zoo | Denver CO National Museum of Wildlife Art | Jackson Hole WY Calgary Stampede Grounds | Calgary AB Auburn University | Auburn AL Leanin' Tree Museum of Western Art | Boulder CO 461 Ash Rd, Kalispell MT 59901·406 752 4587| Mon-Fri 8-4"
821,1,9,30pm MST Email
821,1,10,  Kalispellartfoundry@gmail
821,1,11,"comCopyright © 2018 Kalispell Art Foundry, Inc"
821,1,12, All rights reserved
821,1,13, 
821,2,0,Kalisell Art Foundry Featured Artists We are proud of our customers and work diligently with them to bring their vision forward cast in bronze
821,2,1," Please email us a short bio,  1-2 studio photos of a bronze we've completed, and your website link if you'd like us to add you in this section"
821,2,2, We'd appreciate if you'd mention us on your site with a link to our home page
821,2,3, Thank you
821,2,4," ""Spirit of Greasy Grass"" Jack W"
821,2,5, Muir http
821,2,6,//www
821,2,7,jackmuir
821,2,8,com Jack W
821,2,9, Muir is a local third generation Montanan specializing in western and wildlife sculptures
821,2,10, He resides on the beautiful shores of Flathead Lake and finds inspiration by all of the surrounding wildlife in the valley
821,2,11, Jack's business association with many well known and respected artists for the past 35 years has been a tremendously rich education and influence in his own art work
821,2,12," Western, wildlife and equestrian are themes that prevail in Jack's work"
821,2,13," However, subject matter is secondary to his main interest which is to focus on strong sculptural elements"
821,2,14," Muir's sculptures exude emotion through subject matter and interest to the eye by use of composition, movement and texture"
821,2,15," Jack's sculptures can be found in private collections throughout the United States, Canada and Europe and are available in fine art galleries across the country"
821,2,16, Eric Thorsen https
821,2,17,//www
821,2,18,ericthorsengallery
821,2,19,"com Eric Thorsen was born in Glasgow, MT in 1967 to an American serviceman and a French citizen"
821,2,20," Raised in this multi-cultural home, Eric’s philosophies of sculpture were shaped at an early age"
821,2,21, Trips Abroad with his mother introduced Eric to a world filled with art and history that would mold his outlook on life
821,2,22,Eric started by carving fish in wood
821,2,23, In the beginning of his career at 24 he won Best in World with his wood sculpture called “Mystery of the Redd
821,2,24,” Soon after he was introduced to clay and the real excitement began
821,2,25, He soon began producing literally hundreds of sculptures cast into bronze
821,2,26,Eric Thorsen’s sculptures are featured worldwide in publications and TV
821,2,27," Major corporations, celebrities and private collectors enthusiastically collect his work"
821,2,28, Sales of his sculptures has generated millions of dollars in contributions to numerous non profit organizations
821,2,29," Eric’s sculptures are diverse, but are often focused on human and animal forms"
821,2,30, His photographic imagination is his source for his inspiration
821,2,31," Eric’s work is highly acclaimed, winning him awards and honors nationwide"
821,2,32," Eric achieved international acclaim, winning numerous international and national awards"
821,2,33, He holds memberships to prestigious groups throughout the art world
821,2,34, He frequently returns to Europe drawing from this as a source of inspiration
821,2,35," ""Sitting Grizzly Bear"" ""Tundra Swans"" Sherry Sander http"
821,2,36,//www
821,2,37,sherrysanderstudios
821,2,38,"com Animal Sculptor Sherry Salari Sander resides in the Montana Countryside surrounded by a 300-acre wildlife preserve, the setting for her home and studio"
821,2,39, She draws much inspiration from animals seeking protection there as well as from extensive travel and field research ranging from the Alaskan bush to the African plains
821,2,40, Sander strives to foster an appreciation for declining wildlife populations and the desire to preserve their habitat
821,2,41,"""My work represents a lifelong love affair with animals and art"
821,2,42, Observing and interpreting animals in their natural environment reveals those subtle behaviors most worthy of telling
821,2,43," By incorporating habitat, I challenge my compositions to respectfully capture an animal's interplay with nature, its gestures and personalities, hopefully, within an artful framework of balance, continuity and contrast"
821,2,44,""" Deborah Copenhaver Fellows http"
821,2,45,//www
821,2,46,fellowsstudios
821,2,47,com Deborah Copenhaver was born and raised on a cattle and Quarter Horse ranch in northern Idaho
821,2,48, Deborah received a Bachelor of Fine Arts degree with a Fine Art major following study in Italy where her passion for sculpture came alive and continues today
821,2,49," At 19 she sculpted her first commissioned bronze for the city of Spokane, James Glover"
821,2,50," During a stay in Phoenix, Arizona she went to Prescott and met Ernie Phippen who ran a western art foundry"
821,2,51,  Her world came together
821,2,52,  She went back home gathered all of her belongings and returned to Prescott to get a job as a head wrangler in a dude ranch
821,2,53,  That year she cast her first bronze and started her art career
821,2,54, Within four years Deborah was commissioned by Gonzaga University to sculpt a monument of Bing Crosby
821,2,55,"  It was during this period Deborah married and had her only child, Fabienne, “my greatest life’s accomplishment,” according to Deborah"
821,2,56," Living now in southern Arizona with her husband Fred Fellows, Deborah is devoted to creating fresh, original and accomplished sculptures which express her heartfelt feelings for the Western way of life"
821,2,57," Surrounded by splendid Southwestern scenery and a string of good horses, she is assured an ample source of inspiration for a lifetime"
821,2,58," ""Runt of the Litter"" ""The Untouchables"" Karl Lansing https"
821,2,59,//www
821,2,60,bronzewildlifesculptures
821,2,61,com Karl Lansing was raised in the majestic Northern Rockies of his native British Columbia
821,2,62," Since the age of 12, Karl has been a taxidermist and involved in the outfitting and guide business"
821,2,63, He truly knows his subjects inside and out
821,2,64," When Karl's job in the mines in the Kootenay Region of British Columbia came to an end in the early 1990's, he decided to pursue a career with his art"
821,2,65, He tackled two things he felt were missing in other sculptors' work
821,2,66, anatomical correctness and realistic detail
821,2,67," Karl is an avid outdoorsman and sports enthusiast, as well as a family man"
821,2,68, Sculpting has become a natural extension for him to portray the impact that wilderness and wildlife have in his life
821,2,69, He thoroughly enjoys the challenging and ever changing career that he has chosen
821,2,70," Through the many diverse shows and conventions that he attends, he has found many lifelong friends who also share his enthusiasm for the great outdoors"
821,2,71," Karl's continuous self-scrutiny, help him move forward in his constant quest for life-like realism in his work"
821,2,72, This is evident in the care and precision that goes into the creation of each piece
821,2,73, This quality and precise detail is what sets his work apart and keeps his collectors coming back for more
821,2,74," He particularly enjoys working with clients on finding that unique piece that will work for them in their home or office, or outside their home or office"
821,2,75, Jerry MCKellar https
821,2,76,//jerrymckellar
821,2,77,com Jerry McKellar is primarily a self-taught artist and Army veteran
821,2,78," his vivid imagination combined with input from life experiences, travel, and nature influence his creative spirit"
821,2,79," While studying Dentistry at the University of Washington he began making jewelry, and continued to experiment with various art forms including painting, scratch board drawing, and sculpting throughout his dental career"
821,2,80," In 1987, he began to seriously pursue sculpting in bronze and retired from dentistry in 1994 to pursue his art career full time"
821,2,81, Jerry has taken patina classes and expanded on that knowledge with years of experimentation
821,2,82," he does most of his own patina, including on his life-size monuments and larger sculptures"
821,2,83,"McKellar's sculptures are noted for strong compositions, power, and movement"
821,2,84," As an accomplished and inventive artist, he is constantly broadening his style and subject matter"
821,2,85," His work varies from extremely fine detail to smooth muscle studies emphasizing the human form, ranging in size from miniature to monumental"
821,2,86," His work can be found in private collections and permanently in museums, corporations, and communities"
821,2,87," Jerry and his wife, Gayle, have been residing in Colville, WA since 1971"
821,2,88," ""When Wealth Was Pelts"" ""Above the Salmon River"" Reg Parsons http"
821,2,89,//www
821,2,90,regparsonsart
821,2,91,"com ""Nature has always amazed me and as a young boy I painted western scenery and wildlife and grew up with a wish to express the beauty that I saw through those young eyes"
821,2,92," I realize now that my life's journey has taken me back to that young boy's heart, to embrace the gifts that were given to me from the start"
821,2,93,"""Growing up in southern Alberta, his school notebook margins were filled with sketches of wildlife and horses"
821,2,94," The spring of 1997 brought with it a new challenge to sculpt wildlife, to be cast in bronze"
821,2,95," His understanding of nature, and the anatomy of wildlife, is evident in the life that he captures in each sculpture"
821,2,96,"  Subjects such as the Golden Eagle, North American wildlife, the Western Rodeo Series, the Lab Puppy Series, the impressionist Series of Creation, and his whimsical pieces that bring a smile, demonstrate his versatility as a sculptor"
821,2,97," His work is original, and appealing to a wide range of art lovers"
821,2,98," With unlimited talent as a self-taught artist, he looks forward to his next work being his best, and demands excellence in everything he puts his hand to"
821,2,99," Reg Parsons has often said, “Creating life in Bronze and Fine Art that expresses beauty, passion and strength makes me come alive” Tom HJorleifson http"
821,2,100,//tomhjorleifson
821,2,101,"com Tom Hjorleifson works in his studio in Canmore, Alberta, creating sculpture in a range of scales from hand-held to monumental, in bronze and stainless steel"
821,2,102," Born in Winnipeg, Manitoba, Canada, Tom spent his formative years in Winnipeg and then Calgary"
821,2,103, The YMCA played an important part in his early personal and leadership development
821,2,104, extensive world travels added to his experience
821,2,105," In 1980, after graduating from the University of Calgary with a BPE specializing in Outdoor Pursuits, Tom moved to Canmore where he currently resides with his wife and assistant Patricia"
821,2,106," A self-taught sculptor, Tom began creating work in clay in 1990"
821,2,107, He became a member of the Canmore Artist and Artisans Guild in 1992
821,2,108, His work is found in private and corporate collections around the world
821,2,109," Bronze is his preferred medium, but he also works in steel, stone and clay"
821,2,110," ""The Rocky Mountain wilderness inspires my work"
821,2,111," Personal encounters with wildlife evoke a deep passion, a desire to capture the magic of those moments"
821,2,112," Hopefully, the work will promote the importance of the environmental movement"
821,2,113,""" For Tom, creating art is a compelling process, an exciting, irresistible journey"
821,2,114," ""Bathing Beauty"" ""Iron Horse"" Scott Lennard http"
821,2,115,//www
821,2,116,scottlennard
821,2,117,com Scott grew up in southern Michigan with childhood visions of becoming a mountain man
821,2,118," In 1981 he fulfilled part of his boyhood dream by moving, with his wife Patti, to central Montana"
821,2,119," After exploring the state for 4 years they settled in the rural community of Libby where together they opened Frontier Studio, a full service taxidermy shop"
821,2,120, Scott's abilities as an artist and outdoors man have earned him many awards in the field of taxidermy
821,2,121, Working with wildlife in the realm of taxidermy eventually led to sculpting taxidermy manikins for the taxidermy industry
821,2,122, Scott discovered he really enjoyed the art of sculpting and soon became interested in trying his hand at bronze art work
821,2,123, It wasn't long before he added another name to his business
821,2,124, Scott Lennard Bronze Wildlife Sculpture Studio
821,2,125, In 1991 Scott completed his first bronze sculpture and was instantly hooked on this method of creative expression
821,2,126, From 1991 to 1997 Scott split his time between taxidermy and bronze art
821,2,127," Over the years Scott has continued to work in the areas of bronze art, taxidermy and sculpting forms for the taxidermy industry"
821,2,128, He feels fortunate to have had the opportunity to center his career life around areas he passionately enjoys
821,2,129, Terry Lee http
821,2,130,//www
821,2,131,terryleeart
821,2,132,"com Born and raised in Coeur d' Alene, Idaho, Terry Lee could be considered a jack of all trades"
821,2,133, His family owned and was involved in many businesses from farming to sporting goods and drive-in movie theaters
821,2,134, Terry broke into the art scene in 1994
821,2,135," Terry has created a truly unique style, reflecting a combination of the old masters and bringing new energy to wildlife art with bold usage of color"
821,2,136," Recognizing the value to himself and other artists in the community, he opened a large studio two nights a week to Life Drawing and Sculpting sessions, providing the model and space to those who are interested in working with the human figure"
821,2,137," ""I do my best to create a sense of energy and action"
821,2,138," I capture emotional moments using color and light, sweeping brush strokes and bold swaths of color, drawing the eye into the scene"
821,2,139," I want the viewer to feel the intense light and heat of the sun, creating atmosphere and mood"
821,2,140, I believe in channeling my creative urges in order to produce unique artwork in Hayden
821,2,141, My inspiration for my work is the miracle of life
821,2,142," Terry Lee Studio is born out of a combination of my education, training and experience, which allows my perspective as an artist to remain traditional yet contemporary"
821,2,143, Art is how I battle against the indifference of humans and offer new ways of viewing the world
821,2,144,"” ""Slim"" ""Long Horn"" Rochelle Lombardi http"
821,2,145,//goingtothesungallery
821,2,146,"org Rochelle is the owner of Going To The Sun Gallery in Whitefish, MT"
821,2,147," She has been a jeweler for over 25 years, attending school at the Gemilogical Institute of America (GIA) for her degree in jewelry design and jewelry repair"
821,2,148," She also is educated in gemology, gem identification and jewelry appraisal"
821,2,149," 461 Ash Rd, Kalispell MT 59901·406 752 4587| Mon-Fri 8-4"
821,2,150,30pm MST Email
821,2,151,  Kalispellartfoundry@gmail
821,2,152,"comCopyright © 2018 Kalispell Art Foundry, Inc"
821,2,153, All rights reserved
821,2,154, 
822,0,0,BERGSTROM FOUNDRY INC
822,0,1," Here atBergstromFoundrywe have been providing manufacturers, industry and government with green sand, pep set and shell mold castings in aluminum, brass, and bronze for over Seventy years"
822,0,2, We currently run a 250 kW Induction furnace as well as a 300-pound dipout
822,0,3," Our 10,000 square foot facility located in Aberdeen, Washington"
822,0,4, Combine this plant together with our skilled workforce and we can cast your parts whether they are an ounce or four hundred fifty pounds SHOP HOURS Monday - Friday 6
822,0,5,00 am-2
822,0,6,30 pm The small job shop that will accomplishBIGthings for you
822,0,7, All Rights Reserved
822,0,8, 1-360-532-6981 SALES@BERGSTROMFOUNDRY
822,0,9,COM 
822,1,0,BERGSTROM FOUNDRY INC
822,1,1, Aluminum Alloys  The applications for aluminum alloys are almost limitless
822,1,2,  Choosing an Aluminum alloy for a particular application depends on many factors
822,1,3,  Our Sales Staff can help you with this decision
822,1,4, Some considerations that should be taken into account are
822,1,5, 1
822,1,6,        Foundry characteristics for the casting process that will be used
822,1,7, 2
822,1,8,        Required mechanical and other properties for the service intended
822,1,9, 3
822,1,10,        Mechanical properties over the service life
822,1,11, 4
822,1,12,        Corrosion resistance for the application
822,1,13, 5
822,1,14,"        Machinability, pressure tightness and finishability, if necessary"
822,1,15, Another consideration that should be taken into account is the finished cost of the part
822,1,16,  The following among many other variables can directly affect the cost
822,1,17, 1
822,1,18,        The alloy chosen and the technical requirements of casting that alloy
822,1,19, 2
822,1,20,        Quantity of castings to be produced
822,1,21, 3
822,1,22,        Process used
822,1,23, 4
822,1,24,        Complexity of the shape of the part
822,1,25, 5
822,1,26,        The tooling used for producing the molds
822,1,27, 6
822,1,28,        Dimensional tolerances required
822,1,29, 7
822,1,30,        Inspection and quality standards required  Common Alloys we pour at Bergstrom Foundry
822,1,31,"  Typical Mechanical PropertiesTensile StrengthYield StrengthElongationHardnesspsipsi% in 2""(500 kg load)31927,00018,000270319-T636,00024,000280A35623,00012,000670A356-T640,00030,000675357"
